Year,Month,Country,Mode,TradeType,TradeValue
1995,2,Mexico,Mail (U.S. Postal Service),Export,63168.0
1995,2,Mexico,Mail (U.S. Postal Service),Import,63168.0
1995,2,Mexico,Mail (U.S. Postal Service),Unknown,189545.0
1995,2,Mexico,Other/Unknown,Export,162981131.0
1995,2,Mexico,Other/Unknown,Import,162981131.0
1995,2,Mexico,Other/Unknown,Unknown,47156109.0
1995,2,Mexico,Pipeline,Export,163694.0
1995,2,Mexico,Pipeline,Import,163694.0
1995,2,Mexico,Pipeline,Unknown,212809.0
1995,2,Mexico,Rail,Export,367382381.0
1995,2,Mexico,Rail,Import,367382381.0
1995,2,Mexico,Rail,Unknown,717569779.0
1995,2,Mexico,Truck,Export,2695073933.0
1995,2,Mexico,Truck,Import,2694952291.0
1995,2,Mexico,Truck,Unknown,3469690106.0
1995,3,Canada,Mail (U.S. Postal Service),Export,5327867.0
1995,3,Canada,Mail (U.S. Postal Service),Import,5327867.0
1995,3,Canada,Mail (U.S. Postal Service),Unknown,320126.0
1995,3,Canada,Other/Unknown,Export,1682020465.0
1995,3,Canada,Other/Unknown,Import,1682018457.0
1995,3,Canada,Other/Unknown,Unknown,287933933.0
1995,3,Canada,Pipeline,Export,50751939.0
1995,3,Canada,Pipeline,Import,50751939.0
1995,3,Canada,Pipeline,Unknown,891959324.0
1995,3,Canada,Rail,Export,1227592235.0
1995,3,Canada,Rail,Import,1227592235.0
1995,3,Canada,Rail,Unknown,3173701173.0
1995,3,Canada,Truck,Export,9091555500.0
1995,3,Canada,Truck,Import,9091546697.0
1995,3,Canada,Truck,Unknown,8074491385.0
1995,3,Mexico,Mail (U.S. Postal Service),Export,25991919.0
1995,3,Mexico,Mail (U.S. Postal Service),Import,25991919.0
1995,3,Mexico,Mail (U.S. Postal Service),Unknown,105999.0
1995,3,Mexico,Other/Unknown,Export,145028061.0
1995,3,Mexico,Other/Unknown,Import,145028061.0
1995,3,Mexico,Other/Unknown,Unknown,51838048.0
1995,3,Mexico,Pipeline,Export,119127.0
1995,3,Mexico,Pipeline,Import,119127.0
1995,3,Mexico,Pipeline,Unknown,486115.0
1995,3,Mexico,Rail,Export,342213686.0
1995,3,Mexico,Rail,Import,342213686.0
1995,3,Mexico,Rail,Unknown,773146122.0
1995,3,Mexico,Truck,Export,2955268106.0
1995,3,Mexico,Truck,Import,2955268106.0
1995,3,Mexico,Truck,Unknown,4005021317.0
1995,4,Canada,Foreign Trade Zones (FTZs),Unknown,16979978.0
1995,4,Canada,Mail (U.S. Postal Service),Export,5178187.0
1995,4,Canada,Mail (U.S. Postal Service),Import,5178187.0
1995,4,Canada,Mail (U.S. Postal Service),Unknown,529419.0
1995,4,Canada,Other/Unknown,Export,1735489739.0
1995,4,Canada,Other/Unknown,Import,1735486692.0
1995,4,Canada,Other/Unknown,Unknown,284413012.0
1995,4,Canada,Pipeline,Export,1565837.0
1995,4,Canada,Pipeline,Import,1565837.0
1995,4,Canada,Pipeline,Unknown,928794374.0
1995,4,Canada,Rail,Export,1347716467.0
1995,4,Canada,Rail,Import,1347701947.0
1995,4,Canada,Rail,Unknown,3533243249.0
1995,4,Canada,Truck,Export,8088369189.0
1995,4,Canada,Truck,Import,8088369189.0
1995,4,Canada,Truck,Unknown,7203256022.0
1995,4,Mexico,Foreign Trade Zones (FTZs),Unknown,77377416.0
1995,4,Mexico,Mail (U.S. Postal Service),Export,195999.0
1995,4,Mexico,Mail (U.S. Postal Service),Import,195999.0
1995,4,Mexico,Mail (U.S. Postal Service),Unknown,60120.0
1995,4,Mexico,Other/Unknown,Export,174557851.0
1995,4,Mexico,Other/Unknown,Import,174557851.0
1995,4,Mexico,Other/Unknown,Unknown,167522343.0
1995,4,Mexico,Pipeline,Export,131078.0
1995,4,Mexico,Pipeline,Import,131078.0
1995,4,Mexico,Pipeline,Unknown,133907.0
1995,4,Mexico,Rail,Export,349922807.0
1995,4,Mexico,Rail,Import,349895343.0
1995,4,Mexico,Rail,Unknown,608828198.0
1995,4,Mexico,Truck,Export,2578710182.0
1995,4,Mexico,Truck,Import,2578397190.0
1995,4,Mexico,Truck,Unknown,3372680602.0
1995,5,Canada,Foreign Trade Zones (FTZs),Unknown,20198573.0
1995,5,Canada,Mail (U.S. Postal Service),Export,5207845.0
1995,5,Canada,Mail (U.S. Postal Service),Import,5207845.0
1995,5,Canada,Mail (U.S. Postal Service),Unknown,354957.0
1995,5,Canada,Other/Unknown,Export,1598296186.0
1995,5,Canada,Other/Unknown,Import,1598296186.0
1995,5,Canada,Other/Unknown,Unknown,351102843.0
1995,5,Canada,Pipeline,Export,11124358.0
1995,5,Canada,Pipeline,Import,11124358.0
1995,5,Canada,Pipeline,Unknown,900707247.0
1995,5,Canada,Rail,Export,1423540571.0
1995,5,Canada,Rail,Import,1423342791.0
1995,5,Canada,Rail,Unknown,3650541559.0
1995,5,Canada,Truck,Export,8769388597.0
1995,5,Canada,Truck,Import,8769385105.0
1995,5,Canada,Truck,Unknown,7490081277.0
1995,5,Mexico,Foreign Trade Zones (FTZs),Unknown,88893638.0
1995,5,Mexico,Mail (U.S. Postal Service),Export,172038.0
1995,5,Mexico,Mail (U.S. Postal Service),Import,172038.0
1995,5,Mexico,Mail (U.S. Postal Service),Unknown,166610.0
1995,5,Mexico,Other/Unknown,Export,186318591.0
1995,5,Mexico,Other/Unknown,Import,186318591.0
1995,5,Mexico,Other/Unknown,Unknown,37221353.0
1995,5,Mexico,Pipeline,Export,88899.0
1995,5,Mexico,Pipeline,Import,88899.0
1995,5,Mexico,Pipeline,Unknown,208864.0
1995,5,Mexico,Rail,Export,403119712.0
1995,5,Mexico,Rail,Import,403119712.0
1995,5,Mexico,Rail,Unknown,639177166.0
1995,5,Mexico,Truck,Export,2922577171.0
1995,5,Mexico,Truck,Import,2922539654.0
1995,5,Mexico,Truck,Unknown,3791507433.0
1995,6,Canada,Foreign Trade Zones (FTZs),Unknown,20464837.0
1995,6,Canada,Mail (U.S. Postal Service),Export,6149284.0
1995,6,Canada,Mail (U.S. Postal Service),Import,6149284.0
1995,6,Canada,Mail (U.S. Postal Service),Unknown,409965.0
1995,6,Canada,Other/Unknown,Export,1763281527.0
1995,6,Canada,Other/Unknown,Import,1763281527.0
1995,6,Canada,Other/Unknown,Unknown,383258500.0
1995,6,Canada,Pipeline,Export,4603036.0
1995,6,Canada,Pipeline,Import,4603036.0
1995,6,Canada,Pipeline,Unknown,939514649.0
1995,6,Canada,Rail,Export,1321362001.0
1995,6,Canada,Rail,Import,1321362001.0
1995,6,Canada,Rail,Unknown,3552234178.0
1995,6,Canada,Truck,Export,8300095652.0
1995,6,Canada,Truck,Import,8300095652.0
1995,6,Canada,Truck,Unknown,7498988031.0
1995,6,Mexico,Foreign Trade Zones (FTZs),Unknown,78165200.0
1995,6,Mexico,Mail (U.S. Postal Service),Export,42257.0
1995,6,Mexico,Mail (U.S. Postal Service),Import,42257.0
1995,6,Mexico,Mail (U.S. Postal Service),Unknown,139830.0
1995,6,Mexico,Other/Unknown,Export,170591813.0
1995,6,Mexico,Other/Unknown,Import,170591813.0
1995,6,Mexico,Other/Unknown,Unknown,52853486.0
1995,6,Mexico,Pipeline,Unknown,214154.0
1995,6,Mexico,Rail,Export,434717203.0
1995,6,Mexico,Rail,Import,434717203.0
1995,6,Mexico,Rail,Unknown,727301838.0
1995,6,Mexico,Truck,Export,2873275438.0
1995,6,Mexico,Truck,Import,2873154853.0
1995,6,Mexico,Truck,Unknown,3634048160.0
1995,7,Canada,Foreign Trade Zones (FTZs),Unknown,16872952.0
1995,7,Canada,Mail (U.S. Postal Service),Export,3786778.0
1995,7,Canada,Mail (U.S. Postal Service),Import,3786778.0
1995,7,Canada,Mail (U.S. Postal Service),Unknown,589302.0
1995,7,Canada,Other/Unknown,Export,1105598644.0
1995,7,Canada,Other/Unknown,Import,1105312614.0
1995,7,Canada,Other/Unknown,Unknown,316944866.0
1995,7,Canada,Pipeline,Export,3459674.0
1995,7,Canada,Pipeline,Import,3459674.0
1995,7,Canada,Pipeline,Unknown,865990272.0
1995,7,Canada,Rail,Export,983630257.0
1995,7,Canada,Rail,Import,983577286.0
1995,7,Canada,Rail,Unknown,2476619810.0
1995,7,Canada,Truck,Export,6400070154.0
1995,7,Canada,Truck,Import,6400060353.0
1995,7,Canada,Truck,Unknown,6114547886.0
1995,7,Mexico,Foreign Trade Zones (FTZs),Unknown,129165560.0
1995,7,Mexico,Mail (U.S. Postal Service),Export,343173.0
1995,7,Mexico,Mail (U.S. Postal Service),Import,343173.0
1995,7,Mexico,Mail (U.S. Postal Service),Unknown,35327.0
1995,7,Mexico,Other/Unknown,Export,169510480.0
1995,7,Mexico,Other/Unknown,Import,169510480.0
1995,7,Mexico,Other/Unknown,Unknown,162131948.0
1995,7,Mexico,Pipeline,Export,28196.0
1995,7,Mexico,Pipeline,Import,28196.0
1995,7,Mexico,Pipeline,Unknown,93465.0
1995,7,Mexico,Rail,Export,313574307.0
1995,7,Mexico,Rail,Import,313580844.0
1995,7,Mexico,Rail,Unknown,717857071.0
1995,7,Mexico,Truck,Export,2702220947.0
1995,7,Mexico,Truck,Import,2702212897.0
1995,7,Mexico,Truck,Unknown,3138618841.0
1995,8,Canada,Foreign Trade Zones (FTZs),Unknown,55967462.0
1995,8,Canada,Mail (U.S. Postal Service),Export,4331009.0
1995,8,Canada,Mail (U.S. Postal Service),Import,4331009.0
1995,8,Canada,Mail (U.S. Postal Service),Unknown,444001.0
1995,8,Canada,Other/Unknown,Export,1328073286.0
1995,8,Canada,Other/Unknown,Import,1328073286.0
1995,8,Canada,Other/Unknown,Unknown,328900975.0
1995,8,Canada,Pipeline,Export,3236439.0
1995,8,Canada,Pipeline,Import,3236439.0
1995,8,Canada,Pipeline,Unknown,905032558.0
1995,8,Canada,Rail,Export,1216600150.0
1995,8,Canada,Rail,Import,1216600150.0
1995,8,Canada,Rail,Unknown,3461519914.0
1995,8,Canada,Truck,Export,8342644567.0
1995,8,Canada,Truck,Import,8342635738.0
1995,8,Canada,Truck,Unknown,7544967172.0
1995,8,Mexico,Foreign Trade Zones (FTZs),Unknown,139057380.0
1995,8,Mexico,Mail (U.S. Postal Service),Export,16070.0
1995,8,Mexico,Mail (U.S. Postal Service),Import,16070.0
1995,8,Mexico,Mail (U.S. Postal Service),Unknown,119115.0
1995,8,Mexico,Other/Unknown,Export,144524714.0
1995,8,Mexico,Other/Unknown,Import,144524714.0
1995,8,Mexico,Other/Unknown,Unknown,35227048.0
1995,8,Mexico,Pipeline,Export,60273.0
1995,8,Mexico,Pipeline,Import,60273.0
1995,8,Mexico,Pipeline,Unknown,218821.0
1995,8,Mexico,Rail,Export,377665041.0
1995,8,Mexico,Rail,Import,377665041.0
1995,8,Mexico,Rail,Unknown,754152501.0
1995,8,Mexico,Truck,Export,3340912957.0
1995,8,Mexico,Truck,Import,3340909987.0
1995,8,Mexico,Truck,Unknown,3722778039.0
1995,9,Canada,Foreign Trade Zones (FTZs),Unknown,26573157.0
1995,9,Canada,Mail (U.S. Postal Service),Export,4214217.0
1995,9,Canada,Mail (U.S. Postal Service),Import,4214217.0
1995,9,Canada,Mail (U.S. Postal Service),Unknown,299003.0
1995,9,Canada,Other/Unknown,Export,1198306494.0
1995,9,Canada,Other/Unknown,Import,1198306494.0
1995,9,Canada,Other/Unknown,Unknown,377859081.0
1995,9,Canada,Pipeline,Export,3270945.0
1995,9,Canada,Pipeline,Import,3270945.0
1995,9,Canada,Pipeline,Unknown,786480029.0
1995,9,Canada,Rail,Export,1364319482.0
1995,9,Canada,Rail,Import,1364319482.0
1995,9,Canada,Rail,Unknown,3590478921.0
1995,9,Canada,Truck,Export,8194316143.0
1995,9,Canada,Truck,Import,8194316143.0
1995,9,Canada,Truck,Unknown,7690096588.0
1995,9,Mexico,Foreign Trade Zones (FTZs),Unknown,169367444.0
1995,9,Mexico,Mail (U.S. Postal Service),Unknown,65317.0
1995,9,Mexico,Other/Unknown,Export,158928363.0
1995,9,Mexico,Other/Unknown,Import,158928363.0
1995,9,Mexico,Other/Unknown,Unknown,41362517.0
1995,9,Mexico,Pipeline,Export,163834.0
1995,9,Mexico,Pipeline,Import,163834.0
1995,9,Mexico,Pipeline,Unknown,433017.0
1995,9,Mexico,Rail,Export,338783486.0
1995,9,Mexico,Rail,Import,338783486.0
1995,9,Mexico,Rail,Unknown,851106246.0
1995,9,Mexico,Truck,Export,3245145804.0
1995,9,Mexico,Truck,Import,3245096530.0
1995,9,Mexico,Truck,Unknown,3578806539.0
1995,10,Canada,Foreign Trade Zones (FTZs),Unknown,19087645.0
1995,10,Canada,Mail (U.S. Postal Service),Export,5123115.0
1995,10,Canada,Mail (U.S. Postal Service),Import,5123115.0
1995,10,Canada,Mail (U.S. Postal Service),Unknown,429468.0
1995,10,Canada,Other/Unknown,Export,1238154221.0
1995,10,Canada,Other/Unknown,Import,1238148221.0
1995,10,Canada,Other/Unknown,Unknown,400338037.0
1995,10,Canada,Pipeline,Export,3910597.0
1995,10,Canada,Pipeline,Import,3910597.0
1995,10,Canada,Pipeline,Unknown,866697359.0
1995,10,Canada,Rail,Export,1437921475.0
1995,10,Canada,Rail,Import,1437921475.0
1995,10,Canada,Rail,Unknown,3199810019.0
1995,10,Canada,Truck,Export,8583028671.0
1995,10,Canada,Truck,Import,8583025475.0
1995,10,Canada,Truck,Unknown,8738534526.0
1995,10,Mexico,Foreign Trade Zones (FTZs),Unknown,159666962.0
1995,10,Mexico,Mail (U.S. Postal Service),Export,4879.0
1995,10,Mexico,Mail (U.S. Postal Service),Import,4879.0
1995,10,Mexico,Mail (U.S. Postal Service),Unknown,110115.0
1995,10,Mexico,Other/Unknown,Export,164984994.0
1995,10,Mexico,Other/Unknown,Import,164984994.0
1995,10,Mexico,Other/Unknown,Unknown,52580583.0
1995,10,Mexico,Pipeline,Export,90626.0
1995,10,Mexico,Pipeline,Import,90626.0
1995,10,Mexico,Pipeline,Unknown,16309015.0
1995,10,Mexico,Rail,Export,411771547.0
1995,10,Mexico,Rail,Import,411771547.0
1995,10,Mexico,Rail,Unknown,919935975.0
1995,10,Mexico,Truck,Export,3415892699.0
1995,10,Mexico,Truck,Import,3415858044.0
1995,10,Mexico,Truck,Unknown,3925289718.0
1995,11,Canada,Foreign Trade Zones (FTZs),Unknown,18491705.0
1995,11,Canada,Mail (U.S. Postal Service),Export,4759140.0
1995,11,Canada,Mail (U.S. Postal Service),Import,4759140.0
1995,11,Canada,Mail (U.S. Postal Service),Unknown,650531.0
1995,11,Canada,Other/Unknown,Export,1208460620.0
1995,11,Canada,Other/Unknown,Import,1208460620.0
1995,11,Canada,Other/Unknown,Unknown,296200739.0
1995,11,Canada,Pipeline,Export,10317389.0
1995,11,Canada,Pipeline,Import,10317389.0
1995,11,Canada,Pipeline,Unknown,855223018.0
1995,11,Canada,Rail,Export,1221518898.0
1995,11,Canada,Rail,Import,1221518898.0
1995,11,Canada,Rail,Unknown,3557784156.0
1995,11,Canada,Truck,Export,8516571637.0
1995,11,Canada,Truck,Import,8516571637.0
1995,11,Canada,Truck,Unknown,7989307497.0
1995,11,Mexico,Foreign Trade Zones (FTZs),Unknown,162294302.0
1995,11,Mexico,Mail (U.S. Postal Service),Unknown,109734.0
1995,11,Mexico,Other/Unknown,Export,164826916.0
1995,11,Mexico,Other/Unknown,Import,164826916.0
1995,11,Mexico,Other/Unknown,Unknown,57238125.0
1995,11,Mexico,Pipeline,Export,20915.0
1995,11,Mexico,Pipeline,Import,20915.0
1995,11,Mexico,Pipeline,Unknown,222314.0
1995,11,Mexico,Rail,Export,427644077.0
1995,11,Mexico,Rail,Import,427644077.0
1995,11,Mexico,Rail,Unknown,883799287.0
1995,11,Mexico,Truck,Export,3031819986.0
1995,11,Mexico,Truck,Import,3031815986.0
1995,11,Mexico,Truck,Unknown,3833442218.0
1995,12,Canada,Foreign Trade Zones (FTZs),Unknown,13004008.0
1995,12,Canada,Mail (U.S. Postal Service),Export,4021368.0
1995,12,Canada,Mail (U.S. Postal Service),Import,4021368.0
1995,12,Canada,Mail (U.S. Postal Service),Unknown,668840.0
1995,12,Canada,Other/Unknown,Export,1480933772.0
1995,12,Canada,Other/Unknown,Import,1480917728.0
1995,12,Canada,Other/Unknown,Unknown,287154517.0
1995,12,Canada,Pipeline,Export,14882905.0
1995,12,Canada,Pipeline,Import,14882905.0
1995,12,Canada,Pipeline,Unknown,878188249.0
1995,12,Canada,Rail,Export,1171260236.0
1995,12,Canada,Rail,Import,1171260236.0
1995,12,Canada,Rail,Unknown,3344328298.0
1995,12,Canada,Truck,Export,7408015180.0
1995,12,Canada,Truck,Import,7408015180.0
1995,12,Canada,Truck,Unknown,6888327632.0
1995,12,Mexico,Foreign Trade Zones (FTZs),Unknown,95165622.0
1995,12,Mexico,Mail (U.S. Postal Service),Export,3917.0
1995,12,Mexico,Mail (U.S. Postal Service),Import,3917.0
1995,12,Mexico,Mail (U.S. Postal Service),Unknown,93413.0
1995,12,Mexico,Other/Unknown,Export,213789428.0
1995,12,Mexico,Other/Unknown,Import,213789428.0
1995,12,Mexico,Other/Unknown,Unknown,65334218.0
1995,12,Mexico,Pipeline,Unknown,191005.0
1995,12,Mexico,Rail,Export,496897666.0
1995,12,Mexico,Rail,Import,496897666.0
1995,12,Mexico,Rail,Unknown,904057847.0
1995,12,Mexico,Truck,Export,2784342392.0
1995,12,Mexico,Truck,Import,2784339392.0
1995,12,Mexico,Truck,Unknown,3166625255.0
1996,1,Canada,Foreign Trade Zones (FTZs),Unknown,10255873.0
1996,1,Canada,Mail (U.S. Postal Service),Export,4214945.0
1996,1,Canada,Mail (U.S. Postal Service),Import,4214945.0
1996,1,Canada,Mail (U.S. Postal Service),Unknown,1612859.0
1996,1,Canada,Other/Unknown,Export,938657262.0
1996,1,Canada,Other/Unknown,Import,938657262.0
1996,1,Canada,Other/Unknown,Unknown,425996819.0
1996,1,Canada,Pipeline,Export,2054363.0
1996,1,Canada,Pipeline,Import,2054363.0
1996,1,Canada,Pipeline,Unknown,1037702567.0
1996,1,Canada,Rail,Export,1229971783.0
1996,1,Canada,Rail,Import,1229931783.0
1996,1,Canada,Rail,Unknown,3090361082.0
1996,1,Canada,Truck,Export,7839595032.0
1996,1,Canada,Truck,Import,7839591217.0
1996,1,Canada,Truck,Unknown,7581290024.0
1996,1,Mexico,Foreign Trade Zones (FTZs),Unknown,186804675.0
1996,1,Mexico,Mail (U.S. Postal Service),Unknown,45983.0
1996,1,Mexico,Other/Unknown,Export,158379276.0
1996,1,Mexico,Other/Unknown,Import,158379276.0
1996,1,Mexico,Other/Unknown,Unknown,38017628.0
1996,1,Mexico,Pipeline,Export,366732.0
1996,1,Mexico,Pipeline,Import,366732.0
1996,1,Mexico,Pipeline,Unknown,5739075.0
1996,1,Mexico,Rail,Export,500755482.0
1996,1,Mexico,Rail,Import,500755482.0
1996,1,Mexico,Rail,Unknown,1032646061.0
1996,1,Mexico,Truck,Export,3210007131.0
1996,1,Mexico,Truck,Import,3210000131.0
1996,1,Mexico,Truck,Unknown,3557983829.0
1996,2,Canada,Foreign Trade Zones (FTZs),Unknown,8463657.0
1996,2,Canada,Mail (U.S. Postal Service),Export,4332905.0
1996,2,Canada,Mail (U.S. Postal Service),Import,4332905.0
1996,2,Canada,Mail (U.S. Postal Service),Unknown,896332.0
1996,2,Canada,Other/Unknown,Export,1740979261.0
1996,2,Canada,Other/Unknown,Import,1740979261.0
1996,2,Canada,Other/Unknown,Unknown,388356803.0
1996,2,Canada,Pipeline,Export,8086536.0
1996,2,Canada,Pipeline,Import,8086536.0
1996,2,Canada,Pipeline,Unknown,923284782.0
1996,2,Canada,Rail,Export,1356726353.0
1996,2,Canada,Rail,Import,1356726353.0
1996,2,Canada,Rail,Unknown,3582130313.0
1996,2,Canada,Truck,Export,8495099401.0
1996,2,Canada,Truck,Import,8495099401.0
1996,2,Canada,Truck,Unknown,7510379718.0
1996,2,Mexico,Foreign Trade Zones (FTZs),Unknown,169837403.0
1996,2,Mexico,Mail (U.S. Postal Service),Unknown,69306.0
1996,2,Mexico,Other/Unknown,Export,174133251.0
1996,2,Mexico,Other/Unknown,Import,174133251.0
1996,2,Mexico,Other/Unknown,Unknown,40849105.0
1996,2,Mexico,Pipeline,Export,325701.0
1996,2,Mexico,Pipeline,Import,325701.0
1996,2,Mexico,Rail,Export,518004950.0
1996,2,Mexico,Rail,Import,517983326.0
1996,2,Mexico,Rail,Unknown,1021443935.0
1996,2,Mexico,Truck,Export,3183630337.0
1996,2,Mexico,Truck,Import,3183596437.0
1996,2,Mexico,Truck,Unknown,3707873482.0
1996,3,Canada,Foreign Trade Zones (FTZs),Unknown,47149374.0
1996,3,Canada,Mail (U.S. Postal Service),Export,4753769.0
1996,3,Canada,Mail (U.S. Postal Service),Import,4753769.0
1996,3,Canada,Mail (U.S. Postal Service),Unknown,724043.0
1996,3,Canada,Other/Unknown,Export,1641778803.0
1996,3,Canada,Other/Unknown,Import,1641768167.0
1996,3,Canada,Other/Unknown,Unknown,358702439.0
1996,3,Canada,Pipeline,Export,7898731.0
1996,3,Canada,Pipeline,Import,7898731.0
1996,3,Canada,Pipeline,Unknown,955274850.0
1996,3,Canada,Rail,Export,1347513916.0
1996,3,Canada,Rail,Import,1347513916.0
1996,3,Canada,Rail,Unknown,3413532873.0
1996,3,Canada,Truck,Export,8978832287.0
1996,3,Canada,Truck,Import,8978832287.0
1996,3,Canada,Truck,Unknown,8116915443.0
1996,3,Mexico,Foreign Trade Zones (FTZs),Unknown,170903964.0
1996,3,Mexico,Mail (U.S. Postal Service),Unknown,225999.0
1996,3,Mexico,Other/Unknown,Export,164811165.0
1996,3,Mexico,Other/Unknown,Import,164811165.0
1996,3,Mexico,Other/Unknown,Unknown,73901633.0
1996,3,Mexico,Pipeline,Export,221391.0
1996,3,Mexico,Pipeline,Import,221391.0
1996,3,Mexico,Rail,Export,395388541.0
1996,3,Mexico,Rail,Import,395388541.0
1996,3,Mexico,Rail,Unknown,1014413114.0
1996,3,Mexico,Truck,Export,3566324422.0
1996,3,Mexico,Truck,Import,3566314982.0
1996,3,Mexico,Truck,Unknown,3759635717.0
1996,4,Canada,Foreign Trade Zones (FTZs),Unknown,9789320.0
1996,4,Canada,Mail (U.S. Postal Service),Export,5088332.0
1996,4,Canada,Mail (U.S. Postal Service),Import,5088332.0
1996,4,Canada,Mail (U.S. Postal Service),Unknown,458219.0
1996,4,Canada,Other/Unknown,Export,1938900599.0
1996,4,Canada,Other/Unknown,Import,1938895599.0
1996,4,Canada,Other/Unknown,Unknown,425069874.0
1996,4,Canada,Pipeline,Export,11520327.0
1996,4,Canada,Pipeline,Import,11520327.0
1996,4,Canada,Pipeline,Unknown,1025024242.0
1996,4,Canada,Rail,Export,1472221690.0
1996,4,Canada,Rail,Import,1472221690.0
1996,4,Canada,Rail,Unknown,3426397516.0
1996,4,Canada,Truck,Export,8811767674.0
1996,4,Canada,Truck,Import,8811765048.0
1996,4,Canada,Truck,Unknown,8286545229.0
1996,4,Mexico,Foreign Trade Zones (FTZs),Unknown,170215810.0
1996,4,Mexico,Mail (U.S. Postal Service),Unknown,81677.0
1996,4,Mexico,Other/Unknown,Export,225307847.0
1996,4,Mexico,Other/Unknown,Import,225307847.0
1996,4,Mexico,Other/Unknown,Unknown,44967686.0
1996,4,Mexico,Pipeline,Export,207172.0
1996,4,Mexico,Pipeline,Import,207172.0
1996,4,Mexico,Rail,Export,499670594.0
1996,4,Mexico,Rail,Import,499670594.0
1996,4,Mexico,Rail,Unknown,986190410.0
1996,4,Mexico,Truck,Export,3217876452.0
1996,4,Mexico,Truck,Import,3217786452.0
1996,4,Mexico,Truck,Unknown,3950542340.0
1996,5,Canada,Foreign Trade Zones (FTZs),Unknown,6853947.0
1996,5,Canada,Mail (U.S. Postal Service),Export,5081066.0
1996,5,Canada,Mail (U.S. Postal Service),Import,5081066.0
1996,5,Canada,Mail (U.S. Postal Service),Unknown,282453.0
1996,5,Canada,Other/Unknown,Export,2227225174.0
1996,5,Canada,Other/Unknown,Import,2227219274.0
1996,5,Canada,Other/Unknown,Unknown,454278319.0
1996,5,Canada,Pipeline,Export,8975825.0
1996,5,Canada,Pipeline,Import,8975825.0
1996,5,Canada,Pipeline,Unknown,1047358205.0
1996,5,Canada,Rail,Export,1473222143.0
1996,5,Canada,Rail,Import,1473212383.0
1996,5,Canada,Rail,Unknown,3584650571.0
1996,5,Canada,Truck,Export,8798714273.0
1996,5,Canada,Truck,Import,8798679096.0
1996,5,Canada,Truck,Unknown,8892692225.0
1996,5,Mexico,Foreign Trade Zones (FTZs),Unknown,187592897.0
1996,5,Mexico,Mail (U.S. Postal Service),Unknown,159799.0
1996,5,Mexico,Other/Unknown,Export,182621335.0
1996,5,Mexico,Other/Unknown,Import,182621335.0
1996,5,Mexico,Other/Unknown,Unknown,53799839.0
1996,5,Mexico,Rail,Export,426373183.0
1996,5,Mexico,Rail,Import,426373183.0
1996,5,Mexico,Rail,Unknown,1098245219.0
1996,5,Mexico,Truck,Export,3663851042.0
1996,5,Mexico,Truck,Import,3663828103.0
